img_path,title,author,era,style,h1,s1,v1,h2,s2,v2,h3,s3,v3,product_id
Piazza_San_Marco_Looking_South_and_West_(1763)_.jpg,Piazza San Marco Looking South and West (1763) ,Canaletto,"Italian, 1697 - 1768",Landscape,82,12,59,39,51,28,42,42,45,1944
"Venice,_a_view_of_the_Grand_Canal_and_the Rialto_Bridge_from_the_North.jpg","Venice, a view of the Grand Canal and the Rialto Bridge from the North",Canaletto,"Italian, 1697 - 1768",Landscape,39,57,22,212,10,62,143,5,43,1945
"Le_Grand_Canal,_vu_du_pont_du_Rialto_(1725)_.jpg","Le Grand Canal, vu du pont du Rialto (1725) ",Canaletto,"Italian, 1697 - 1768",Landscape,101,7,82,51,36,15,76,24,43,1946
"Vue_du_canal_de_Santa_Chiara,_à_Venise_(1730)_.jpg","Vue du canal de Santa Chiara, à Venise (1730) ",Canaletto,"Italian, 1697 - 1768",Landscape,178,8,78,102,7,30,193,19,64,1947
"Dresden_seen_from_the_Right_Bank_of_the_Elbe,_beneath_the_Augusts_Bridge.jpg","Dresden seen from the Right Bank of the Elbe, beneath the Augusts Bridge",Canaletto,"Italian, 1697 - 1768",Landscape,198,13,86,193,4,23,156,7,48,1948
"Campo_Santa_Maria_Zobenigo,_Venice_(1730s)_.jpg","Campo Santa Maria Zobenigo, Venice (1730s) ",Canaletto,"Italian, 1697 - 1768",Landscape,38,41,52,198,17,66,33,56,24,1949
Boats_On_The_Shore_(1909)_.jpg,Boats On The Shore (1909) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,44,14,56,34,27,36,41,18,74,1950
The_Sierra_De_Guadarrama_(1907)_.jpg,The Sierra De Guadarrama (1907) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,162,18,20,39,12,72,198,12,47,1951
Naranjos_De_Alcira_(Orange_Trees_In_Alcira)_(1904)_.jpg,Naranjos De Alcira (Orange Trees In Alcira) (1904) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,23,35,42,174,42,24,41,13,57,1952
Las_Zorreras._Sierra_De_Guadarrama_(1907)_.jpg,Las Zorreras. Sierra De Guadarrama (1907) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,28,41,35,21,6,48,166,12,72,1953
"La_Fuente_De_Los_Caballos,_La_Granja_(The Horses_Fountain, La_Granja)_( 1907)_.jpg","La Fuente De Los Caballos, La Granja (The Horses Fountain, La Granja) ( 1907) ",Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,35,40,84,53,57,18,38,50,49,1954
"Barcas_En_La_Playa_(Fishing Boats_On_The_Beach, Valencia).jpg","Barcas En La Playa (Fishing Boats On The Beach, Valencia)",Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,43,26,56,159,16,34,56,15,69,1955
The_Return_Of_The_Catch._Valencia_Beach_(1898)_.jpg,The Return Of The Catch. Valencia Beach (1898) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,196,7,66,39,26,90,29,21,41,1956
Playa_De_Valencia.jpg,Playa De Valencia,Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,33,28,59,201,20,75,219,7,78,1957
"Naranjos._El_Camino_Del_Mar._Valencia_(Orange_Trees On_The_Road_To_The_Sea,_Valencia)_(1903)_.jpg","Naranjos. El Camino Del Mar. Valencia (Orange Trees On The Road To The Sea, Valencia) (1903) ",Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,94,32,18,157,5,80,38,31,55,1958
"Fishing_Boats_On_The_Beach,_Valencia.jpg","Fishing Boats On The Beach, Valencia",Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,36,37,73,43,43,28,38,5,83,1959
Camino_De_La_Pesca._Valencia_(Setting_Out_To_Sea._Valencia)_(1908)_.jpg,Camino De La Pesca. Valencia (Setting Out To Sea. Valencia) (1908) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,31,39,58,88,3,68,24,42,31,1960
"Jardín_De_Los_Adarves,_Alhambra,_Granada _( 1910)_.jpg","Jardín De Los Adarves, Alhambra, Granada  ( 1910) ",Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,93,52,14,38,33,57,49,55,35,1961
Tarde_Tormentosa_(Stormy_Afternoon)_(1904)_.jpg,Tarde Tormentosa (Stormy Afternoon) (1904) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,145,4,82,29,58,45,37,24,70,1962
Greek_girls_on_the_shore_(1895)_.jpg,Greek girls on the shore (1895) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,64,12,72,66,64,30,56,39,51,1963
"Recogiendo_la_vela,_playa_de_Valencia_(gathering_the_sail,_Valencia_beach)_(1908)_.jpg","Recogiendo la vela, playa de Valencia (gathering the sail, Valencia beach) (1908) ",Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,21,23,52,39,6,75,201,40,29,1964
Niña_en_la_playa_de_Valencia_(girl_on_Valencia_beach).jpg,Niña en la playa de Valencia (girl on Valencia beach),Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,23,47,67,29,24,87,19,33,74,1965
"Chico_con_sombrero,_Jávea (boy_with_sombrero,_Jávea).jpg","Chico con sombrero, Jávea (boy with sombrero, Jávea)",Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,33,26,69,190,63,51,44,33,37,1966
Cabeza_de_italiana_(1886)_.jpg,Cabeza de italiana (1886) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,30,38,59,32,23,84,31,50,19,1967
"Buscando_mariscos,_playa_de_Valencia_(1907)_.jpg","Buscando mariscos, playa de Valencia (1907) ",Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,331,13,32,19,12,77,12,11,54,1968
Portrait_of_Señora_de_Urcola_wearing_a_black_mantilla_(1909)_.jpg,Portrait of Señora de Urcola wearing a black mantilla (1909) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,46,38,64,42,39,33,36,33,9,1969
"Ría_de_Asturias._Las_Carboneras_(At_the_Estuary, Asturias).jpg","Ría de Asturias. Las Carboneras (At the Estuary, Asturias)",Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,41,16,37,36,29,60,35,33,19,1970
"The_Fountain_Of_Apollo,_Madrid_(1883)_.jpg","The Fountain Of Apollo, Madrid (1883) ",Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,192,17,62,77,35,27,50,21,77,1971
Portrait_of_Mrs._Orville_E._Babcock_(1911)_.jpg,Portrait of Mrs. Orville E. Babcock (1911) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,42,37,7,32,36,67,53,38,17,1972
"Jardín_de_los_Adarves,_Alhambra,_Granada_( 1910)_.jpg","Jardín de los Adarves, Alhambra, Granada ( 1910) ",Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,98,41,13,38,32,53,50,47,31,1973
The_Pink_Robe_(1916)_.jpg,The Pink Robe (1916) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,4,3,73,19,27,59,18,31,33,1974
Sewing_the_Sail_(1896)_.jpg,Sewing the Sail (1896) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,47,70,31,41,29,82,44,45,59,1975
Bodegon_De_Rosas_Blancas_(Bouquet_Of_White_Roses).jpg,Bodegon De Rosas Blancas (Bouquet Of White Roses),Joaquín Sorolla,"Spanish, 1863 – 1923",Still Life,46,20,35,58,2,64,50,23,13,1976
Sevillanas_(Ladies_of_Seville).jpg,Sevillanas (Ladies of Seville),Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,22,9,45,313,4,15,32,43,77,1977
Portrait_of_Luisa_Martinez_De_Tejeda_(1907)_.jpg,Portrait of Luisa Martinez De Tejeda (1907) ,Joaquín Sorolla,"Spanish, 1863 – 1923",Figurative,15,46,33,28,19,67,41,1,96,1978
"Puerto_de_Guetaria,_País_Vasco_(The_Basque_Port_of_Guetaria)_(1910)_.jpg","Puerto de Guetaria, País Vasco (The Basque Port of Guetaria) (1910) ",Joaquín Sorolla,"Spanish, 1863 – 1923",Landscape,54,14,49,48,14,73,71,28,22,1979
Orpheus_tries_to_hold_on_to_Eurydice_(ca._1791)_.jpg,Orpheus tries to hold on to Eurydice (ca. 1791) ,François Gérard,"French, 1770-1837",Mythology,33,24,47,31,24,21,35,19,72,1980
"Carolina_Ferdinanda_Louisa_of_Sicily_(1798-1870)._Wife_of_Charles_Ferdinand,_Duc_de_Berry,_in_the_Park_of_Bagatelle_in_the_Bois_de_Boulogne_(near_Paris)_(1820_-_1837)_.jpg","Carolina Ferdinanda Louisa of Sicily (1798-1870). Wife of Charles Ferdinand, Duc de Berry, in the Park of Bagatelle in the Bois de Boulogne (near Paris) (1820 - 1837) ",François Gérard,"French, 1770-1837",Figurative,62,52,10,55,31,54,47,54,28,1981
Monsieur_Tortoni_(c._1820)_.jpg,Monsieur Tortoni (c. 1820) ,François Gérard,"French, 1770-1837",Figurative,80,19,14,79,24,32,40,34,63,1982
An_Allegory_of_Empress_Josephine_as_Patroness_of_the_Gardens_at_Malmaison_(ca._1805–6)_.jpg,An Allegory of Empress Josephine as Patroness of the Gardens at Malmaison (ca. 1805–6) ,François Gérard,"French, 1770-1837",Mythology,37,21,86,37,21,37,38,23,62,1983
"Charles_Maurice_de_Talleyrand_Périgord_(1754–1838),_Prince_de_Bénévent_(1808)_.jpg","Charles Maurice de Talleyrand Périgord (1754–1838), Prince de Bénévent (1808) ",François Gérard,"French, 1770-1837",Figurative,25,51,27,31,47,53,23,29,9,1984
"Portrait of_Joachim_Napoléon_Murat,_King_of_Naples_and_of_the_two_Sicilies_(1867)_.jpg","Portrait of Joachim Napoléon Murat, King of Naples and of the two Sicilies (1867) ",François Gérard,"French, 1770-1837",Figurative,33,16,80,356,6,18,20,46,52,1985
Portrait_de_Madame_Bauquin_Du_Boulay_et_de_sa_nièce_Mademoiselle_Bauquin_de_La_Souche_(1810_—_1815)_.jpg,Portrait de Madame Bauquin Du Boulay et de sa nièce Mademoiselle Bauquin de La Souche (1810 — 1815) ,François Gérard,"French, 1770-1837",Figurative,28,36,16,35,23,77,29,42,46,1986
Portrait_de_Julie_Duvidal_de_Montferrier.jpg,Portrait de Julie Duvidal de Montferrier,François Gérard,"French, 1770-1837",Figurative,26,31,14,34,21,70,33,13,47,1987
Daphnis_and_Chloe_(ca._1824)_.jpg,Daphnis and Chloe (ca. 1824) ,François Gérard,"French, 1770-1837",Mythology,34,36,42,31,46,19,35,30,72,1988
Portrait_of_a_Young Lady.jpg,Portrait of a Young Lady,François Gérard,"French, 1770-1837",Figurative,59,23,14,35,24,87,35,45,55,1989
La_Patrie_En_Danger.jpg,La Patrie En Danger,François Gérard,"French, 1770-1837",Figurative,33,16,83,23,36,31,32,34,58,1990
Elisa_Bonaparte_with_her_daughter_Napoleona_Baciocchi_(1810)_.jpg,Elisa Bonaparte with her daughter Napoleona Baciocchi (1810) ,François Gérard,"French, 1770-1837",Figurative,60,51,16,40,26,65,24,67,48,1991
Napoléon_Bonaparte_Premier_Consul.jpg,Napoléon Bonaparte Premier Consul,François Gérard,"French, 1770-1837",Figurative,23,25,15,3,19,39,17,14,71,1992
"Portrait_of_Louise-Antoinette-Scholastique_Guéhéneuc,_Madame_la_Maréchale_Lannes,_Duchesse_de_Montebello,_with_her_Children_(1814)_.jpg","Portrait of Louise-Antoinette-Scholastique Guéhéneuc, Madame la Maréchale Lannes, Duchesse de Montebello, with her Children (1814) ",François Gérard,"French, 1770-1837",Figurative,53,46,19,39,8,69,51,19,39,1993
Joséphine_in_coronation_costume_(1807-1808)_.jpg,Joséphine in coronation costume (1807-1808) ,François Gérard,"French, 1770-1837",Figurative,358,46,18,30,50,45,31,26,80,1994
Madame_Charles_Maurice_de_Talleyrand_Périgord_(ca._1804)_.jpg,Madame Charles Maurice de Talleyrand Périgord (ca. 1804) ,François Gérard,"French, 1770-1837",Figurative,35,42,19,34,43,36,35,28,73,1995
Portrait_of_Alexandrine_Émilie Brongniart_(1795)_.jpg,Portrait of Alexandrine Émilie Brongniart (1795) ,François Gérard,"French, 1770-1837",Figurative,31,42,10,31,6,82,29,14,54,1996
Portrait_of_Emperor_Napoleon_I_(c._1805_-_c._1815)_.jpg,Portrait of Emperor Napoleon I (c. 1805 - c. 1815) ,François Gérard,"French, 1770-1837",Figurative,60,9,77,282,12,13,53,17,36,1997
Cupid_And_Psyche_(C.1798)_.jpg,Cupid And Psyche (C.1798) ,François Gérard,"French, 1770-1837",Mythology,44,9,48,36,7,76,49,35,14,1998
"Moritz_Christian_Reichsgraf_von_Fries_with_his_wife_Maria_Theresia_Josepha_and_the_son_Moritz,1805.jpg","Moritz Christian Reichsgraf von Fries with his wife Maria Theresia Josepha and the son Moritz,1805",François Gérard,"French, 1770-1837",Figurative,28,27,81,159,9,15,20,34,46,1999
Belisarius_(1797)_.jpg,Belisarius (1797) ,François Gérard,"French, 1770-1837",Figurative,58,18,50,40,38,78,27,64,18,2000
Corinne_Au_Cap_De_Misène.jpg,Corinne Au Cap De Misène,François Gérard,"French, 1770-1837",Figurative,27,58,23,64,11,33,24,35,84,2001
"Bust_Portrait_Of_Alexandrine-Anne_De_La_Pallu,_Marquise_De_Flers_(1786-1832)_(1810)_.jpg","Bust Portrait Of Alexandrine-Anne De La Pallu, Marquise De Flers (1786-1832) (1810) ",François Gérard,"French, 1770-1837",Figurative,14,77,69,36,8,72,242,8,27,2002
"Portrait_Of_Juliette_Récamier,_Née_Bernard_(1777-1849)_.jpg","Portrait Of Juliette Récamier, Née Bernard (1777-1849) ",François Gérard,"French, 1770-1837",Figurative,20,59,17,33,30,78,24,54,41,2003
"Portrait_Of_Mademoiselle_Duchesnois_(1777-1835),_Member_Of_The_Comédie-Française,_In_The_Role_Of_Dido._(1805-1837)_.jpg","Portrait Of Mademoiselle Duchesnois (1777-1835), Member Of The Comédie-Française, In The Role Of Dido. (1805-1837) ",François Gérard,"French, 1770-1837",Figurative,19,36,20,41,34,64,32,44,42,2004
"Portrait_Of_Theresia_Cabarrus_(1773-1835),_Wife_Tallien,_Then_Princess_Of_Caraman-Chimay_(1805)_.jpg","Portrait Of Theresia Cabarrus (1773-1835), Wife Tallien, Then Princess Of Caraman-Chimay (1805) ",François Gérard,"French, 1770-1837",Figurative,22,58,18,32,8,81,38,7,42,2005
Étude_pour_un_portrait_de_Juliette_Récamier.jpg,Étude pour un portrait de Juliette Récamier,François Gérard,"French, 1770-1837",Drawings,31,10,72,26,12,59,22,18,37,2006
Daphnis_Running_toward_Chloe_(ca._1798)_.jpg,Daphnis Running toward Chloe (ca. 1798) ,François Gérard,"French, 1770-1837",Drawings,30,31,43,34,32,82,32,28,60,2007
The_Father_of_Psyche_Consulting_the_Oracle_of_Apollo_(1796)_.jpg,The Father of Psyche Consulting the Oracle of Apollo (1796) ,François Gérard,"French, 1770-1837",Drawings,37,20,82,32,36,40,34,28,58,2008
"The_10th_of_August,_1792_(circa_1795-1799)_.jpg","The 10th of August, 1792 (circa 1795-1799) ",François Gérard,"French, 1770-1837",Drawings,35,40,62,43,27,78,31,53,46,2009
Sudden_Shower_Over_Ohashi_Bridge_and_Atake_(1857)_.jpg,Sudden Shower Over Ohashi Bridge and Atake (1857) ,Andō Hiroshige,"Japanese, 1797 – 1858",Landscape,66,7,75,208,27,28,186,7,47,2010
"Tokaido_gojusantsugi,_Pl.01_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.01 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,29,27,77,31,15,29,21,26,53,2011
"Tokaido_gojusantsugi,_Pl.02_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.02 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,54,5,26,27,29,77,33,11,47,2012
"Tokaido_gojusantsugi,_Pl.03_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.03 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,33,26,75,35,20,29,52,10,51,2013
"Tokaido_gojusantsugi,_Pl.04_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.04 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,31,29,77,163,10,29,129,7,53,2014
"Tokaido_gojusantsugi,_Pl.05_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.05 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,34,22,74,38,14,27,58,13,44,2015
"Tokaido_gojusantsugi,_Pl.06_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.06 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,35,21,76,80,13,47,90,8,26,2016
"Tokaido_gojusantsugi,_Pl.07_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.07 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,32,24,78,48,12,31,28,21,52,2017
"Tokaido_gojusantsugi,_Pl.08_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.08 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,169,17,50,36,22,76,194,20,29,2018
"Tokaido_gojusantsugi,_Pl.09_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.09 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,173,7,49,27,28,80,109,3,29,2019
"Tokaido_gojusantsugi,_Pl.10_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.10 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,120,6,29,31,25,79,56,7,47,2020
"Tokaido_gojusantsugi,_Pl.11_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.11 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,27,27,32,32,24,74,26,24,49,2021
"Tokaido_gojusantsugi,_Pl.12_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.12 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,31,24,78,30,21,30,26,27,59,2022
"Tokaido_gojusantsugi,_Pl.13_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.13 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,33,22,75,155,2,29,159,12,53,2023
"Tokaido_gojusantsugi,_Pl.14_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.14 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,167,13,48,29,28,76,35,23,33,2024
"Tokaido_gojusantsugi,_Pl.15_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.15 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,32,26,32,33,24,79,28,23,58,2025
"Tokaido_gojusantsugi,_Pl.16_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.16 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,35,23,77,97,12,44,106,3,24,2026
"Tokaido_gojusantsugi,_Pl.17_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.17 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,30,27,80,92,12,32,27,25,61,2027
"Tokaido_gojusantsugi,_Pl.18_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.18 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,35,24,77,156,14,30,38,17,57,2028
"Tokaido_gojusantsugi,_Pl.19_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.19 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,32,23,79,64,12,33,28,20,61,2029
"Tokaido_gojusantsugi,_Pl.20_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.20 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,34,21,27,31,24,71,25,25,50,2030
"Tokaido_gojusantsugi,_Pl.21_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.21 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,29,35,32,40,28,73,60,17,50,2031
"Tokaido_gojusantsugi,_Pl.22_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.22 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,35,23,77,169,14,26,111,14,47,2032
"Tokaido_gojusantsugi,_Pl.23_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.23 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,55,10,51,49,12,31,33,27,77,2033
"Tokaido_gojusantsugi,_Pl.24_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.24 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,33,23,76,182,18,36,67,8,56,2034
"Tokaido_gojusantsugi,_Pl.25_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.25 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,39,15,41,33,23,79,36,20,63,2035
"Tokaido_gojusantsugi,_Pl.26_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.26 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,38,40,65,151,17,32,35,23,79,2036
"Tokaido_gojusantsugi,_Pl.27_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.27 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,92,5,28,33,23,77,30,13,49,2037
"Tokaido_gojusantsugi,_Pl.28_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.28 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,48,14,48,35,22,76,88,3,27,2038
"Tokaido_gojusantsugi,_Pl.29_(1868-1912)_.jpg","Tokaido gojusantsugi, Pl.29 (1868-1912) ",Andō Hiroshige,"Japanese, 1797 – 1858",Asian Art,43,14,30,32,27,79,47,7,46,2039
Madonna_In_The_Meadow.jpg,Madonna In The Meadow,Raphael,"Italian, 1483-1520",Religion,34,20,22,139,6,72,31,53,46,2040
The_Sistine_Madonna_(between_1512_and_1513)_.jpg,The Sistine Madonna (between 1512 and 1513) ,Raphael,"Italian, 1483-1520",Religion,35,22,77,54,25,17,32,39,52,2041
The_Small_Cowper_Madonna_(c._1505)_.jpg,The Small Cowper Madonna (c. 1505) ,Raphael,"Italian, 1483-1520",Religion,29,40,48,29,18,23,86,5,70,2042
Ezekiel’s_Vision_(1517-1518)_.jpg,Ezekiel’s Vision (1517-1518) ,Raphael,"Italian, 1483-1520",Religion,24,24,16,38,26,75,8,0,38,2043
Woman_with_a_Veil_(1512_-_1515)_.jpg,Woman with a Veil (1512 - 1515) ,Raphael,"Italian, 1483-1520",Figurative,35,46,46,32,28,74,31,68,15,2044
The_Niccolini-Cowper_Madonna_(1508)_.jpg,The Niccolini-Cowper Madonna (1508) ,Raphael,"Italian, 1483-1520",Religion,35,19,15,36,17,77,163,11,45,2045
The_Adoration_of_the_Kings_(1500_–_1599)_.jpg,The Adoration of the Kings (1500 – 1599) ,Raphael,"Italian, 1483-1520",Religion,21,26,19,42,5,61,20,38,41,2046
Madonna_Del_Cardellino_(C.1505)_.jpg,Madonna Del Cardellino (C.1505) ,Raphael,"Italian, 1483-1520",Religion,35,11,60,28,35,14,28,9,34,2047
The_Agony_in_the_Garden_(ca._1504)_.jpg,The Agony in the Garden (ca. 1504) ,Raphael,"Italian, 1483-1520",Religion,33,48,44,30,58,23,78,7,55,2048
Madonna_and_Child_Enthroned_with_Saints_(ca._1504)_.jpg,Madonna and Child Enthroned with Saints (ca. 1504) ,Raphael,"Italian, 1483-1520",Religion,4,10,6,21,30,37,32,21,68,2049
Saint_George_and_the_Dragon_(c._1506)_.jpg,Saint George and the Dragon (c. 1506) ,Raphael,"Italian, 1483-1520",Religion,84,10,77,40,23,23,45,29,49,2050
Christ_Blessing_(Pax_Vobiscum)_(1505-1506)_.jpg,Christ Blessing (Pax Vobiscum) (1505-1506) ,Raphael,"Italian, 1483-1520",Religion,37,23,78,40,22,45,21,73,24,2051
Portrait_of_Pietro_Bembo.jpg,Portrait of Pietro Bembo,Raphael,"Italian, 1483-1520",Figurative,14,77,15,54,19,54,34,50,38,2052
The_Transfiguration.jpg,The Transfiguration,Raphael,"Italian, 1483-1520",Religion,340,67,19,355,36,42,9,27,65,2053
The_Alba_Madonna.jpg,The Alba Madonna,Raphael,"Italian, 1483-1520",Religion,190,11,73,64,13,1,49,24,38,2054
Bindo_Altoviti_(c._1515)_.jpg,Bindo Altoviti (c. 1515) ,Raphael,"Italian, 1483-1520",Figurative,77,31,15,30,40,73,75,8,29,2055
La_Madone_De_Lorette.jpg,La Madone De Lorette,Raphael,"Italian, 1483-1520",Religion,20,62,12,24,17,78,10,60,54,2056
La_Madone_De_La_Maison_D’orléans.jpg,La Madone De La Maison D’orléans,Raphael,"Italian, 1483-1520",Religion,13,25,12,31,38,73,23,56,45,2057
Portrait_of_a_Gentleman_(1530)_.jpg,Portrait of a Gentleman (1530) ,Raphael,"Italian, 1483-1520",Figurative,36,37,48,19,65,11,36,45,72,2058
Madonna_del_Granduca_(c._1506-1507)_.jpg,Madonna del Granduca (c. 1506-1507) ,Raphael,"Italian, 1483-1520",Religion,22,37,8,172,30,33,30,48,80,2059
